Product_Name,price,Stars,Reviews,Ratings,Specifications
"POCO M2 Pro (Green and Greener, 128 GB)",₹15999,4.4,"27,904 Reviews","2,82,519 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"REDMI Note 10 Pro (Vintage Bronze, 64 GB)",₹17532,4.3,69 Reviews,940 Ratings,"6 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 5MP + 2MP , 16MP Front Camera5020 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"POCO M2 Pro (Green and Greener, 128 GB)",₹15999,4.4,"27,899 Reviews","2,82,456 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"SAMSUNG Galaxy A21s (Black, 128 GB)",₹17499,4.2,642 Reviews,"6,997 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.51 cm (6.5 inch) HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh Lithium-ion BatteryExynos 850 Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
"POCO M2 Pro (Two Shades of Black, 128 GB)",₹15999,4.4,"27,899 Reviews","2,82,456 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"SAMSUNG Galaxy M31 (Space Black, 128 GB)",₹19449,4.3,69 Reviews,"1,123 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 5MP + 5MP , 32MP Front Camera6000 mAh BatterySamsung Exynos 9 Octa 9611 Processor1 year"
"SAMSUNG Galaxy M31 (Iceberg blue, 128 GB)",₹17999,4.3,579 Reviews,"7,871 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 5MP + 5MP , 32MP Front Camera6000 mAh BatterySamsung Exynos 9 Octa 9611 Processor1 year"
"REDMI Note 9 (Aqua Green, 128 GB)",₹16450,4.3,319 Reviews,"4,739 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5020 mAh BatteryMediaTek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"ViVO Y20i (Dawn White, 64 GB)",₹11490,4.4,655 Reviews,"9,721 Ratings","3 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP , 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories"
"OPPO F17 Pro (Matte Black, 128 GB)",₹19990,4.4,884 Reviews,"11,914 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.33 cm (6.43 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 16MP + 2MP Dual Front Camera4015 mAh Lithium-ion BatteryMediaTek Helio P95 ProcessorIn-Display Fingerprint 3.030W VOOC Flash Charge 4.0Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"REDMI Note 10 (Aqua Green, 64 GB)",₹13899,4.2,447 Reviews,"6,012 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.33 cm (6.43 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh Li-Polymer BatteryQualcomm Snapdragon 678 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"SAMSUNG Galaxy M31 (Space Black, 64 GB)",₹16278,4.3,579 Reviews,"7,871 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 5MP + 5MP , 32MP Front Camera6000 mAh BatterySamsung Exynos 9 Octa 9611 Processor1 year"
"realme Narzo 20 Pro (Black Ninja, 128 GB)",₹16999,4.3,"3,910 Reviews","55,034 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 16MP Front Camera4500 mAh Lithium-ion BatteryMediaTek Helio G95 Processor65W Super Dart ChargerBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"realme Narzo 20 Pro (White Knight, 128 GB)",₹16999,4.3,"3,910 Reviews","55,034 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 16MP Front Camera4500 mAh Lithium-ion BatteryMediaTek Helio G95 Processor65W Super Dart ChargerBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"REDMI Note 10 (Frost White, 128 GB)",₹17899,4.3,351 Reviews,"4,844 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.33 cm (6.43 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh Li-Polymer BatteryQualcomm Snapdragon 678 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"OPPO F17 Pro (Magic Blue, 128 GB)",₹19990,4.4,884 Reviews,"11,914 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.33 cm (6.43 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 16MP + 2MP Dual Front Camera4015 mAh Lithium-ion BatteryMediaTek Helio P95 ProcessorIn-Display Fingerprint 3.030W VOOC Flash Charge 4.0Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"REDMI Note 10 Pro (Vintage Bronze, 128 GB)",₹18999,4.3,69 Reviews,940 Ratings,"6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 5MP + 2MP , 16MP Front Camera5020 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"SAMSUNG Galaxy F41 (Fusion Green, 64 GB)",₹15999,4.3,"35,695 Reviews","3,20,215 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 5MP , 32MP Front Camera6000 mAh Lithium-ion BatteryExynos 9611 ProcessorSuper AMOLED Display1 Year Warranty Provided by the Manufacturer from Date of Purchase"
"OPPO A52 (Twilight Black, 128 GB)",₹14990,4.4,"3,265 Reviews","46,569 Ratings","4 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display12MP + 8MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"POCO X3 (Shadow Gray, 128 GB)",₹18999,4.3,"2,800 Reviews","29,711 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 13MP + 2MP + 2MP , 20MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 732G Processor1 Year for Handset and 6 Months for Accessories"
"OPPO A52 (Twilight Black, 128 GB)",₹16980,4.3,301 Reviews,"3,887 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display12MP + 8MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO A54 (Starry Blue, 128 GB)",₹15990,4.3,37 Reviews,740 Ratings,"6 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"REDMI Note 10S (Shadow Black, 64 GB)",₹16378,4.2,15 Reviews,249 Ratings,"6 GB RAM , 64 GB ROM16.33 cm (6.43 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories"
"REDMI Note 10S (Deep Sea Blue, 64 GB)",₹16490,4.2,15 Reviews,249 Ratings,"6 GB RAM , 64 GB ROM16.33 cm (6.43 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories"
"OPPO A54 (Crystal Black, 128 GB)",₹15990,4.3,37 Reviews,740 Ratings,"6 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"Infinix Zero 8i (Black Diamond, 128 GB)",₹15999,4.2,750 Reviews,"5,750 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 256 GB17.4 cm (6.85 inch) Full HD+ Display48MP + 8MP + 2MP + AI Lens Camera , 16MP + 8MP Dual Front Camera4500 mAh Li-ion Polymer BatteryMediaTek Helio G90T Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Zero 8i (Silver Diamond, 128 GB)",₹15999,4.2,750 Reviews,"5,750 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 256 GB17.4 cm (6.85 inch) Full HD+ Display48MP + 8MP + 2MP + AI Lens Camera , 16MP + 8MP Dual Front Camera4500 mAh Li-ion Polymer BatteryMediaTek Helio G90T Processor1 Year on Handset and 6 Months on Accessories"
"POCO M2 Pro (Out of the Blue, 128 GB)",₹15999,4.4,"27,904 Reviews","2,82,519 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"OPPO F17 (Dynamic Orange, 128 GB)",₹16990,4.2,440 Reviews,"5,795 Ratings","6 GB RAM , 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display16MP + 8MP + 2MP + 2MP , 16MP Front Camera4015 mAh Lithium Polymer BatteryQualcomm Snapdragon 662 Processor30W VOOC Flash Charge 4.0Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"REDMI Note 10 (Frost White, 128 GB)",₹17899,4.3,350 Reviews,"4,856 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.33 cm (6.43 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh Li-Polymer BatteryQualcomm Snapdragon 678 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"REDMI Note 9 (Aqua Green, 128 GB)",₹13950,4.3,"4,490 Reviews","60,967 Ratings","4 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5020 mAh BatteryMediaTek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"ViVO V20 SE (Aquamarine Green, 128 GB)",₹19990,4.3,408 Reviews,"5,575 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ Display48MP + 8MP + 2MP , 32MP Front Camera4100 mAh Lithium-ion BatteryQualcomm Snapdragon 665 ProcessorAmoled Display33W Flash Charge1 Year for Handset and 6 Months for In-box Accessories"
"SAMSUNG Galaxy A21s (Blue, 128 GB)",₹17499,4.2,642 Reviews,"6,996 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.51 cm (6.5 inch) HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh Lithium-ion BatteryExynos 850 Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
"realme 7 (Mist White, 128 GB)",₹17999,4.3,"8,048 Reviews","83,059 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion BatteryMediaTek Helio G95 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Redmi Note 9 Pro (Glacier White, 64 GB)",₹15990,4.4,"1,633 Reviews","22,874 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP , 16MP Front Camera5020 mAh BatteryQualcomm® Snapdragon™ 720G Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories"
"ViVO Y20i (Nebula Blue, 64 GB)",₹12990,4.4,655 Reviews,"9,727 Ratings","3 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP , 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories"
"ViVO Z1Pro (Sonic Black, 128 GB)",₹17990,4.5,"15,685 Reviews","1,60,436 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display16MP + 2MP + 8MP , 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon 712 AIE Octa Core 2.3GHz ProcessorFast ChargingTriple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"REDMI Note 10 Pro (Dark Night, 128 GB)",₹19240,4.3,71 Reviews,939 Ratings,"6 GB RAM , 128 GB ROM16.94 cm (6.67 inch) Display64MP Rear Camera5020 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"realme 7 (Mist Blue, 128 GB)",₹17999,4.3,"8,048 Reviews","83,059 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion BatteryMediaTek Helio G95 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"REDMI Note 10S (Frost White, 64 GB)",₹16789,4.2,14 Reviews,245 Ratings,"6 GB RAM , 64 GB ROM16.33 cm (6.43 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories"
"OPPO F17 (Classic Silver, 128 GB)",₹16990,4.2,440 Reviews,"5,795 Ratings","6 GB RAM , 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display16MP + 8MP + 2MP + 2MP , 16MP Front Camera4015 mAh Lithium Polymer BatteryQualcomm Snapdragon 662 Processor30W VOOC Flash Charge 4.0Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO F17 (Navy Blue, 128 GB)",₹16990,4.2,440 Reviews,"5,795 Ratings","6 GB RAM , 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display16MP + 8MP + 2MP + 2MP , 16MP Front Camera4015 mAh Lithium Polymer BatteryQualcomm Snapdragon 662 Processor30W VOOC Flash Charge 4.0Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"realme 6 Pro (Lightning Orange, 64 GB)",₹17999,4.4,"6,508 Reviews","59,704 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display64MP + 12MP + 8MP + 2MP , 16MP + 8MP Dual Front Camera4300 mAh BatterySnapdragon 720G Processor90 Hz Ultra Smooth Display30 W Flash ChargeSide Fingerprint Sensor , Dual In Display SelfieBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"realme 5 Pro (Chroma White, 128 GB)",₹16999,4.5,"7,852 Reviews","80,418 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP Quad Camera , 16MP Front Camera4035 mAh BatteryQualcomm Snapdragon SDM712 Octa Core 2.3 GHz ProcessorVOOC Flash Charge 3.0Triple Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Redmi Note 9 Pro (Champagne Gold, 128 GB)",₹17947,4.3,93 Reviews,"1,601 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP , 16MP Front Camera5020 mAh BatteryQualcomm® Snapdragon™ 720G Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories"
"REDMI Note 10 (Shadow Black, 128 GB)",₹17945,4.3,350 Reviews,"4,856 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.33 cm (6.43 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh Li-Polymer BatteryQualcomm Snapdragon 678 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"OPPO A74 5G (Fantastic Purple, 128 GB)",₹18999,4.3,15 Reviews,149 Ratings,"6 GB RAM , 128 GB ROM16.48 cm (6.49 inch) Display48MP + 48MP + 2MP , 8MP Front Camera5000 mAh BatteryBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"REDMI Note 10 (Aqua Green, 128 GB)",₹16990,4.3,350 Reviews,"4,856 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.33 cm (6.43 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh Li-Polymer BatteryQualcomm Snapdragon 678 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"SAMSUNG Galaxy F41 (Fusion Blue, 64 GB)",₹15999,4.3,"35,678 Reviews","3,20,132 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 5MP , 32MP Front Camera6000 mAh Lithium-ion BatteryExynos 9611 ProcessorSuper AMOLED Display1 Year Warranty Provided by the Manufacturer from Date of Purchase"
"SAMSUNG Galaxy A21s (Black, 64 GB)",₹15945,4.2,642 Reviews,"6,996 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.51 cm (6.5 inch) HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh Lithium-ion BatteryExynos 850 Octa Core ProcessorTFT LCD Display1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
"SAMSUNG Galaxy M12 (Blue, 128 GB)",₹15499,4.2,18 Reviews,330 Ratings,"6 GB RAM , 128 GB ROM16.51 cm (6.5 inch) Display48MP Rear Camera6000 mAh Battery1 Year"
"REDMI Note 8 Pro (Shadow Black, 128 GB)",₹19999,4.4,"1,068 Reviews","12,292 Ratings","8 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP , 20MP Front Camera4500 mAh Li-polymer BatteryMediaTek Helio G90T Processor1 Year Warranty on Phone, 6 Months Warranty on Accessories"
"REDMI Note 9 (Scarlet Red, 128 GB)",₹13999,4.3,318 Reviews,"4,734 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5020 mAh BatteryMediaTek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"Huawei Y9 Prime 2019 (Sapphire Blue, 128 GB)",₹19990,4.3,112 Reviews,"1,096 Ratings","4 GB RAM , 128 GB ROM16.74 cm (6.59 inch) Full HD+ Display16MP + 8MP + 2MP , 16MP Front Camera4000 mAh BatteryHiSilicon Kirin 710F AI Chipset with Dual-NPU ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and 3 Months on Accessories (Data Cable)"
"REDMI Note 9 Pro Max (Glacier White, 64 GB)",₹18990,4.4,"2,911 Reviews","35,867 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 5MP + 2MP , 32MP Front Camera5020 mAh Lithium Polymer BatteryQualcomm Snapdragon 720G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories"
"Mi A3 (Not just Blue, 128 GB)",₹16990,4.2,"1,349 Reviews","14,724 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB15.44 cm (6.08 inch) HD+ Display48MP + 8MP + 2MP , 32MP Front Camera4030 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Micromax Dual 4 (Champagne, 64 GB)",₹19999,3.7,206 Reviews,"1,887 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display13MP Rear Camera , 13MP Front Camera2730 mAh BatterySnapdragon 435 Processor1 Year Warranty"
"realme X (Space Blue, 128 GB)",₹17999,4.5,"13,682 Reviews","1,06,874 Ratings","4 GB RAM , 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 5MP , 16MP Front Camera3765 mAh BatteryQualcomm Snapdragon 710 Octa Core 2.2 GHz AIE ProcessorIn-display Fingerprint SensorVooC Flash Charge 3.0Super AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy A21s (Silver, 128 GB)",₹17499,4.2,642 Reviews,"6,996 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.51 cm (6.5 inch) HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh Lithium-ion BatteryExynos 850 Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
"Redmi Note 9 Pro (Interstellar Black, 64 GB)",₹15989,4.4,"1,633 Reviews","22,874 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP , 16MP Front Camera5020 mAh BatteryQualcomm® Snapdragon™ 720G Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories"
"REDMI Note 9 Pro Max (Interstellar Black, 64 GB)",₹18990,4.4,"2,911 Reviews","35,867 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 5MP + 2MP , 32MP Front Camera5020 mAh Lithium Polymer BatteryQualcomm Snapdragon 720G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories"
